pair_id,label,similarity_score,score_hash,score_mse,score_ssim,score_mobilenet,annotator,note,timestamp
285,2,0.602785,41.000000,17891.520508,0.285918,0.837975,anonymous,,2026-04-13T12:07:36
286,0,0.298261,15.000000,18719.221680,0.302669,0.424978,anonymous,,2026-04-13T12:07:37
287,0,0.309325,21.000000,28613.144287,0.235159,0.384937,anonymous,,2026-04-13T12:07:38
288,3,0.758662,5.000000,1131.099121,0.753034,0.936242,anonymous,,2026-04-13T12:07:39
289,0,0.378981,30.000000,24711.116699,0.133104,0.464968,anonymous,,2026-04-13T12:07:40
290,0,0.324407,41.000000,16197.756836,0.241504,0.374011,anonymous,,2026-04-13T12:07:42
291,3,0.625705,15.000000,1995.200684,0.591909,0.904330,anonymous,,2026-04-13T12:07:44
292,0,0.396414,45.000000,28645.959473,0.308051,0.494023,anonymous,,2026-04-13T12:07:45
293,0,0.245145,24.000000,13361.846680,0.391217,0.248730,anonymous,,2026-04-13T12:07:46
294,3,0.519393,8.000000,6679.083740,0.509068,0.861756,anonymous,,2026-04-13T12:07:49
295,0,0.324648,45.000000,16337.988037,0.312104,0.374413,anonymous,,2026-04-13T12:07:49
296,0,0.374890,38.000000,23555.900391,0.266109,0.458150,anonymous,,2026-04-13T12:07:51
297,2,0.622371,34.000000,21642.495605,0.152298,0.870618,anonymous,,2026-04-13T12:07:52
298,0,0.366016,45.000000,13920.549805,0.169776,0.443360,anonymous,,2026-04-13T12:07:53
299,0,0.282108,20.000000,15322.684814,0.386438,0.349322,anonymous,,2026-04-13T12:07:54
